name,categories,lat,long
The Bar Bros,Cocktail Bar,51.2509826,-0.20774370000003728
The Jolly Brickmakers,Pub,51.25327071335263,-0.1580285705531907
Star Bars - Mobile Bars and Events,Pub,51.2494762,-0.16122710000001916
The White Hart (Beefeater),Pub,51.247304859075214,-0.06639984072409241
Hare And Hounds Pub Godstone,Pub,51.24835685139694,-0.06814082738682536
The Carpenters Arms,Pub,51.248175414391326,0.040117454737233826
Fox And Hounds,Pub,51.24819626038258,0.10555482181899535
The White Rock Inn,Pub,51.246624,0.22925
The Kentish Rifleman,Pub,51.24986219940475,0.3091299533843994
The Swan On The Green,Pub,51.24823456607751,0.3546508532107517
The Railway Pub,Pub,51.24961462562887,0.42664100437621605
The Bull Farleigh,Bar,51.25237925,0.48479518
The Limes,Pub,51.25698208808899,-0.14841735363006592
The Plough,Pub,51.25830939101918,-0.09623879392758765
Royal British Legion,Pub,51.2601676,-0.0191127
The Bull Limpsfield,Pub,51.25946385513514,0.01369179693767864
Royal Oak Hotel (Brook Hotels),Hotel,51.261712709263094,0.18059786596447608
Papermakers,Pub,51.25781783429257,0.300865546635702
"Queen's Head, Mereworth",Pub,51.263631343444004,0.37868375351815875
The Fox on The Hill,Pub,51.270022,-0.211422
The Harrow,Pub,51.26852114515906,-0.09973668288399187
Комната Гора,Nightclub,51.272533,-0.086613
The Padwell,Pub,51.273187,0.248524
The Plough,Pub,51.26692398262682,0.27413633791837055
Red Start Inn,Pub,51.267665468837166,0.4720748027960474
Duke of Edinburgh,Pub,51.26762281370907,0.48287004232406616
Crown & Pepper,Pub,51.281314,-0.075437
The Pilgrim,Pub,51.281373,-0.075706125
the whytleafe tavern,Bar,51.2833,-0.041272
The White Hart,Restaurant,51.27668737705398,0.11220580276875937
Cockney Woolpack,Beer Garden,51.278064,0.127573
The Kings Head (Bessels Green),Pub,51.27926944981372,0.15804227096673154
The Kings Head,Pub,51.27926482358824,0.15741104649028442
Bayham Road,Brewery,51.281085,0.198258
The Harrow Inn,Pub,51.277622673412935,0.27466812183228273
Old House,Pub,51.27907413952164,0.2776589651216454
The Plough Basted,Pub,51.277246,0.304004
The Kings Arms,Pub,51.282649105539285,0.3499778598525309
The Fleeting Brook,Pub,51.29083463687096,-0.1024725824670929
The Village Inn,Pub,51.28809688794762,-0.0979397333528383
Golden Lion,Pub,51.2876636237914,-0.0894514309741803
Bull Finch,Bar,51.287311898563374,0.1681278539356758
The Miners Arms,Pub,51.290184218310074,0.1684427261352539
Rose And Crown,Pub,51.29039444317678,0.16917271131063905
Pinewood Manor,Gay Bar,51.288674,0.205076
Five Bells,Pub,51.289261644498204,0.22092819213867188
The Sennokian,Brewery,51.29338982300885,0.215822389380531
George & Dragon,Pub,51.28718662440019,0.2863955497741699
The Black Horse and Hoodens,Pub,51.29055719474471,0.3100925419069006
Cafe Troika,Wine Bar,51.29279732674729,0.30680715327245006
Henry Simmonds,Pub,51.292745019563974,0.306868465811742
The Blue Anchor,English Restaurant,51.29013725136382,0.3244131803512573
Farmhouse,Pub,51.29369591455416,0.4083907641475875
The Malling Jug,Pub,51.29382865307224,0.4082528435810673
The King & Queen,Pub,51.287715589004875,0.4390056355362785
Poppy Fields Maidstone,Pub,51.290804871595526,0.48824582209010714
Banstead Football Club,Sports Bar,51.302605,-0.233593
Brewers Fayre Heathside,Pub,51.303993,-0.219314
Chez Stokes,Bar,51.301269,-0.095297
Rose And Crown,Bar,51.30022802510546,0.16073
Wheatsheaf,Bar,51.30094528198242,0.4049454629421234
The Bull,Pub,51.29605902846074,0.4096772279535485
Hamlets Hotel,Hotel Bar,51.298751,0.439137
The Wattenden,Pub,51.30771605903798,-0.10231793040456089
The Radius Arms,Pub,51.30928719495384,-0.07987180405851296
The Whyteleafe Tavern,Pub,51.309793303894665,-0.07989231752371011
The White Lion,Pub,51.309434104635116,-0.05410312017881451
The Horseshoe,Pub,51.30937768245966,-0.053362895241560966
The bull,Bar,51.308404,-0.042568
Flying Machine Pub,Pub,51.31061,0.035536
Rising Sun Pub,Pub,51.313671,0.167458
Szlug U Jagody,Beer Garden,51.309912,0.19034
Cigarette In Otford,Pub,51.30994,0.190313
Rose & Crown,Pub,51.3082729836221,0.31015992164611816
The George and Dragon,Pub,51.3083685780975,0.30869374678452577
The Duke Of Wellington,Pub,51.31360438751374,0.39480391625971406
Castle Lake (Brewers Fayre),Pub,51.30638369247653,0.4241124678752051
Fielding Drive Street Party,Beer Garden,51.308456,0.440541
Banstead Village Club,Other Nightlife,51.32229835637875,-0.20359039306640625
The Mint,Pub,51.317598,-0.190229
The Pembroke,Pub,51.32103639844657,-0.13874096970367963
Mango Bar,Bar,51.319351,-0.139137
Smith & Jones,Pub,51.320974,-0.138794
Smuggler's Inn,Bar,51.318921,-0.150362
Pistols,Wine Bar,51.3232455484722,-0.1336596775497653
Durgan Arms,Pub,51.32141,-0.115302
King Don,Brewery,51.31848623240143,-0.09015366210806537
